ID	payment_type	power_consumption	HHH	HGEW	MTREG0G	MTKAU0G	MTSTR0G	MTBEB0G	MTSTA0G	MTBON0G	MTADE0G	MTALT0G	MTFAM0G	MTKDI0G	MTKLE0G	MTKKL0G	MTKGB0G	MTKGL0G	SCMWGR2	SCMWGR3	SCMWGR4	SCMWGR5	SCMWGR6	SCMWGR7	SCMWGR21	SCMWGR22	PHARM1	PHARM2	PHARM3	PHARM4	PHARM5	PHARM6
27239	2	3248	5	0	14	-8	3	2	4	5	4	4	7	4	1	0	9	0	1	5	5	1	4	3	1	1	5	1	7	4	1	7
19471	2	2212	1	0	12	-4	1	1	3	4	7	4	7	10	2		4	0														
14938	2	6009	2	0	14	-8	1	1	4	1	9	5	8	8	2	0	5	0	1	2	4	4	4	4	1	3	7	2	7	6	3	1
14872	2	1854	4	0	15	-2	1	2	2	5	5	3	2	7	1	3	3	0	4	2	1	2	3	2	2	3	3	1	7	7	3	2
25645	2	1582	2	0	15	-8	4	1	4	3	5	4	9	9	2	0	4	2	5	1	1	5	5	5	3	3	1	1	1	1	5	7
33188	2	164	1	0	16	-7	1	1	2	7	8	6	4	5	2	3	8	0	4	3	4	5	2	1	3	1	3	1	3	7	6	7
16920	2	3642																														
18885	1	5202	2	0	16	-3	1	1	2	8	7	3	7	1	7		5	2														
14143	2	1037	9	0	15	-2	1	3	2	5	6	4	2	9	1	0	6	0	4	5	1	5	1	1	1	1	3	1	7	2	3	2
19864	1	0	3	0	15	-8	2	2	3	3	5	5	8	9	5	6	5	0	3	3	4	3	1	1	2	2	7	1	7	2	4	6
23817	2	2777	1	0	16	-8	1	1	3	2	5	6	2	10	4	3	6	1	3	5	2	5	2	2	5	3	3	2	3	3	1	6
29715	2	2873	2	0	13	-7	3	1	3	3	2	4	7	8	4	0	1	1	3	1	5	4	4	1	1	1	4	6	7	3	5	6
14253	2	999	1	0	16	-7	1	1	6	1	6	5	7	10	3	0	2	0	5	2	2	3	3	2	4	3	1	1	2	1	6	7
35935	1	3993	2	0	14	-5	1	1	3	2	7	4	7	7	3	3	8	2	2	4	4	5	1	3	2	3	6	3	4	4	2	7
30661	2	1267	3	0	14	-7	1	2	5	2	8	5	8	5	3	3	4	3	1	1	3	1	2	4	5	3	7	6	5	4	5	1
15204	2	1787	2	0	13	-5	4	1	9	6	9	4	8	3	5	3	1	0	1	4	2	3	1	2	2	1	7	1	5	6	1	1
30500	2	2877	6	1	16	-3	3	3	9	9	4	4	4	3	3	0	2	3	5	2	3	5	5	5	4	4	7	1	6	6	5	1
37024	2	1693	6	0	16	-8	3	3	6	1	6	6	2	5	3	3	1	0	1	5	4	5	1	3	5	1	5	2	7	3	1	5
26457	2	3247	1	0	13	-5	2	1	8	4	5	5	7	10	5	3	4	0	5	5	1	5	2	3	3	4	7	1	3	3	1	3
28942	2	970	9	0	15	-3	1	3	3	2	3	5	3	3	1	3	5	0	5	4	5	3	1	3	4	2	5	2	5	4	1	6
11468	1	1584	5	0	16	-8	1	2	1	9	4	3	6	10	1	3	7	0	3	4	5	3	2	1	1	3	3	1	5	1	7	6
17554	2	1409	6	0	16	-6	3	3	4	3	9	6	3	6	2	3	3	0	5	5	4	3	3	2	4	5	1	1	7	2	3	2
32598	2	515																														
23721	2	62	1	1	16	-8	1	1	1	1	6	4	7	5	1	3	8	0	1	5	5	1	4	3	3	1	5	1	1	5	5	7
14561	1	5372	1	0	14	-3	3	1	5	3	7	4	8	10	4	6	6	2	2	4	1	5	1	3	4	4	2	3	3	1	2	3
3398	2	2387	7	0	16	-8	1	3	1	3	9	5	1	7	1	3	5	3	3	5	1	5	5	4	3	2	4	2	5	3	1	5
11670	1	1492	1	0	16	-8	4	1	6	2	7	4	6	10	1	3	4	0	1	4	4	5	2	3	2	3	1	1	3	4	3	7
6169	2	5689	1	0	13	-7	2	1	8	6	6	4	8	3	10	6	8	0	3	4	2	4	5	3	4	4	5	2	6	2	1	7
27716	2	5	1	0	16	-9	3	1	5	3	9	5	8	7	7	3	7	1	3	1	4	4	2	4	4	3	6	1	4	3	1	6
15910	2	1337	6	1	12	-2	1	3	3	4	2	6	1	5	1	3	2	0	3	1	5	1	1	1	1	2	1	3	7	7	2	6
34079	1	3966																														
8991	2	3057	1	0	16	-6	1	1	4	1	8	6	5	9	3	0	5	1	5	3	3	5	1	3	5	4	4	1	1	7	6	7
22065	2	5830	1	0	16	-9	2	1	5	2	7	6	7	10	1	0	8	0	5	1	5	3	2	5	4	5	3	7	7	2	6	6
10719	2	1652	10	0	15	-6	1	4	2	3	9	6	1	3	6	0	8	0	1	3	5	2	1	5	3	5	4	4	6	1	5	7
35109	2	2043	3	1	16	-9	1	2	2	8	8	3	7	9	3	0	6	3	1	1	4	3	2	1	1	1	4	2	3	4	4	7
19380	1	0	4	1	13	-2	1	2	8	6	6	4	7	9	6	0	5	1	4	5	4	5	4	1	1	4	6	2	2	1	7	5
10570	2	1328	2	2	16	-8	4	2	4	5	7	2	9	10	1	3	6	0	2	2	4	1	2	1	5	1	6	2	1	4	5	7
16350	2	1377	1	0	14	-8	1	1	2	1	6	5	9	10	2	0	5	1	3	1	4	1	3	3	5	4	7	2	3	5	4	3
13317	1	1587	6	1	13	-7	1	3	3	8	1	5	1	8	2	3	9	0	1	4	5	1	1	5	4	2	6	4	2	4	4	5
17727	2	3253	1	0	16	-6	3	1	2	7	8	5	7	7	3	0	5	3	5	5	1	3	3	4	3	3	5	1	5	1	3	6
17800	2	3259	1	1	16	-9	2	1	7	1	9	6	8	10	3	3	2	3	1	5	5	1	4	2	3	2	2	1	1	3	6	7
15399	2	3406	2	0	16	-5	4	1	3	5	8	5	8	9	1	0	6	1	5	1	1	3	3	2	1	4	2	1	4	1	4	7
25802	1	555	2	0	15	-7	1	1	3	3	8	6	7	10	7	6	2	3	5	3	5	4	4	5	4	3	1	3	1	1	4	6
27559	2	5322	5	0	14	-8	1	2	2	5	6	5	2	3	1	0	1	0	4	3	3	4	1	2	4	2	1	1	6	7	2	6
10975	2	3825	2	2	15	-2	5	0	9	1	6	6	3	7	2	0	6	3	5	5	3	2	4	4	4	5	2	6	7	1	2	7
31090	2	1254	5	0	15	-4	1	2	2	4	8	6	1	5	1	3	3	0	3	5	3	2	1	4	1	2	1	1	7	1	6	5
37321	2	2173	9	0	15	-2	1	3	4	4	7	5	2	8	2	3	7	1	4	4	2	4	3	3	1	1	7	2	7	2	2	7
14554	2	2290	1	0	14	-8	3	1	5	1	2	5	8	10	1	6	6	1	4	1	5	4	1	5	4	3	4	3	7	1	2	6
15802	2	574	4	0	14	-8	3	2	4	5	2	5	5	9	2	0	4	1	4	1	3	2	3	3	2	1	1	2	2	4	6	7
24338	1	2448	2	0	14	-9	3	1	9	1	9	5	8	10	1		3	0														
14977	2	4633	1	0	12	-5	1	1	8	1	9	4	8	10	3	3	5	1	5	1	1	5	5	5	2	3	4	3	4	5	3	3
35707	2	3421	1	0	12	-2	1	1	9	3	6	5	8	7	5	3	2	1	3	3	4	3	2	3	5	3	1	6	6	6	3	6
26067	2	2504	1	0	16	-9	1	1	4	3	8	6	8	10	4		7	2	3	3	2	3	5	5	3	3	6	2	1	4	7	6
23228	2	4261	1	1	16	-5	3	1	7	6	5	2	8	10	1	3	7	0	4	3	3	1	2	4	4	4	4	1	1	1	7	7
35692	2	550	1	0	16	-9	1	1	6	5	7	4	6	10	1	0	6	2									5	1	7	4	4	7
36714	2	2480	8	0	13	-5	1	3	4	6	6	3	3	10	1	0	2	0	3	5	2	2	4	5	1	2	7	4	5	6	4	1
36972	2	2134	10	0	15	-6	1	4	1	2	7	6	1	2	1	3	2	2	1	1	5	1	3	3	3	5	7	3	2	6	3	7
31383	2	2577																														
2106	2	2166	1	0	14	-7	1	1	1	1	5	4	6	7	2		5	0														
26494	2	3172	1	0	16	-6	1	1	6	9	4	5	5	9	1	6	5	0	1	4	4	5	1	3	1	3	1	2	2	1	6	7
8627	2	234	36	3	15	-7	3	5	5	6	4	5	1	10	3	0	3	1	2	1	5	3	5	5	1	5	1	5	4	3	4	5
31498	2	1607	1	0	16	-7	1	1	1	2	9	4	2	9	4	3	6	0	5	5	4	3	1	4	2	2	7	2	7	2	5	7
26458	2	1573	7	0	14	-8	1	3	7	4	4	5	3	10	4		4	1														
37772	2	1244	1	0	13	-9	4	1	3	2	6	6	3	6	2	3	6	2	4	3	1	5	4	5	1	2	1	1	7	2	4	6
2981	2	2733	1	0	13	-6	3	1	6	9	3	3	5	8	4	0	5	1	5	3	1	5	3	5	1	2	7	1	3	7	5	7
36085	2	2619	1	0	15	-1	1	1	6	5	6	4	7	9	1	0	4	2	1	4	1	4	4	2	3	3	1	1	3	1	5	7
2344	1	1048	3	0	14	-9	1	2	5	6	7	4	2	5	1	0	7	0	1	1	5	2	1	3	2	3	5	1	1	5	5	7
23461	2	1573	5	0	13	-4	1	2	8	4	9	4	3	8	2		3	0														
37808	1	1642	8	0	15	-5	1	3	6	4	9	5	4	8	2	0	2	0	3	1	4	1	3	2	1	5	7	4	4	5	5	4
15427	2	1933	2	1	13	-5	4	1	6	7	8	5	9	6	1	3	5	0	3	1	4	5	3	4	2	3	5	1	6	3	1	1
18607	1	873	3	1	16	-8	4	2	6	3	8	5	6	10	3	0	3	1	5	5	2	5	1	5	2	2	2	1	7	1	5	6
16582	2	4269	1	0	14	-9	1	1	1	8	8	3	8	10	1		9	0														
35997	2	3723	1	0	14	-8	4	1	3	5	9	5	8	10	3	6	6	1	3	4	2	2	2	2	4	1	1	1	7	1	1	2
36204	2	2630	6	1	13	-6	2	3	6	7	9	4	3	8	4	6	5	2	3	5	3	5	1	3	5	3	4	2	4	3	1	3
19346	2	1597	3	0	15	-5	3	2	3	3	8	5	2	3	3	3	8	0	3	1	1	4	1	3	4	1	1	1	6	7	1	5
22589	1	727	2	0	14	-8	1	1	2	1	8	6	6	7	1	3	3	3									6	1	1	5	6	7
38281	2	1230	7	0	15	-5	1	3	2	4	7	5	3	7	1	0	3	0	2	2	5	4	4	1	2	4	1	5	6	4	4	6
28719	1	3441	4	0	16	-7	1	2	1	9	9	3	7	8	7	3	3	0	1	5	3	5	3	5	2	2	5	5	7	1	2	7
38128	2	1963																														
38174	1	3985	1	0	14	-4	1	1	2	1	8	4	9	9	2		2	0														
10137	2	2938	1	0	16	-7	4	1	2	4	8	4	9	7	1	0	6	0	5	4	2	5	3	5	5	2	3	1	7	1	3	5
21633	2	2191	5	0	15	-5	1	2	4	5	9	5	1	10	1	3	6	0	5	5	1	1	1	4	4	4	1	5	6	5	4	3
36953	2	1755	3	0	15	-5	1	2	2	6	7	4	4	10	4	0	7	1	1	4	3	2	1	2	4	1	1	4	4	4	2	7
7837	2	1458	5	0	13	-2	1	2	5	8	3	5	5	8	4	0	4	0	2	2	3	1	2	3	3	2	4	3	2	1	6	6
26455	2	375	3	0	15	-6	2	2	9	6	8	5	3	6	1	0	8	2	1	1	5	4	1	2	3	5	5	1	4	5	4	6
18275	2	585	4	0	15	-8	1	2	1	2	6	4	3	9	2	3	2	3	3	1	5	3	2	4	5	5	3	1	6	7	2	5
12946	2	810	2	0	16	-7	2	1	6	7	5	4	7	10	5	3	3	2	4	3	4	4	4	5	1	2	3	2	3	4	5	7
23148	2	2898	1	0	12	-5	1	1	9	2	9	5	8	10	3	0	2	0	5	4	1	5	5	5	5	5	7	3	7	5	1	1
5973	2	3546																														
790	2	2118	6	1	13	-5	4	3	7	4	3	3	6	9	2	0	4	0	5	5	1	4	5	5	5	1	7	2	7	2	1	1
11771	2	1083	1	0	14	-5	3	1	3	1	9	6	8	8	2	6	3	1	5	3	2	5	2	3	4	5	6	1	7	4	1	4
15840	2	1609	1	0	14	-4	1	1	2	1	1	4	6	10	9		2	0														
5984	1	4987	1	0	16	-9	2	1	9	3	8	4	8	6	1	3	7	0	3	3	5	5	2	4	1	5	7	4	1	3	7	7
15367	2	1189																														
7691	2	3139	1	0	15	-8	1	1	1	4	6	3	7	10	2	0	8	1	2	1	5	1	2	3	3	4	3	2	1	5	5	6
22868	1	3528	1	0	14	-8	1	1	6	1	7	5	4	10	5	0	8	1	2	1	4	3	3	4	4	2	7	2	1	5	4	5
24986	1	2576	8	0	15	-7	1	3	2	6	6	4	2	6	4		4	2														
34692	2	0	1	0	15	-8	4	1	5	5	5	6	6	4	6	3	4	0	5	5	2	3	1	1	5	1	1	2	6	4	1	6
34805	2	2851																														
16737	2	4386	2	0	16	-8	1	1	5	3	8	4	8	9	3	3	5	3	4	1	5	1	2	2	3	3	1	2	2	4	5	6
15378	2	1755	2	1	14	-7	3	1	5	6	7	5	7	4	1	0	4	0	1	2	4	1	3	3	4	2	7	3	7	6	2	1
24292	2	1406	1	0	14	-6	4	1	8	5	9	4	8	10	3	0	8	1	4	1	1	5	1	1	2	1	4	6	7	1	3	6
13110	2	878																														
14088	2	1055	3	1	13	-5	1	2	5	2	9	5	1	9	6	0	1	0	1	2	4	3	1	3	4	3	6	2	5	2	1	5
21912	2	3412	1	0	14	-6	1	1	2	1	9	6	9	10	3	0	5	1	1	1	5	1	5	1	3	2	7	2	1	5	5	6
10300	2	519	5	0	14	-7	1	2	2	3	4	6	4	9	2	0	3	0	1	5	2	4	5	3	4	4	6	1	7	4	3	6
31922	2	1374																														
20801	2	1755	5	0	16	-7	4	2	2	2	9	7	6	10	1		2	0														
27678	2	2178	5	0	12	-2	3	2	7	6	6	4	5	1	9	3	9	0	1	5	5	4	1	3	4	1	1	6	7	6	1	1
34789	2	33	1	0	15	-5	1	1	5	1	4	4	8	1	8		1	0														
5044	2	2449	1	0	15	-5	1	1	2	2	9	4	7	10	6	0	3	0	5	5	2	5	2	5	3	5	5	1	3	1	2	7
33562	2	3560	3	3	14	-9	5	2	2	2	7	5	5	10	1	0	4	2	1	1	3	2	3	4	5	1	1	4	7	4	1	6
12367	2	155	2	0	13	-5	1	1	3	1	7	6	8	8	3	3	2	0	5	1	1	5	1	2	1	2	5	2	3	4	6	6
12109	2	5386	1	1	16	-8	1	1	5	3	4	5	5	10	1	6	3	2	1	2	4	5	4	1	2	2	6	2	3	4	5	4
25832	2	3232	1	0	12	-5	1	1	9	2	5	3	8	9	3		6	1														
36847	2	2382	1	0	15	-7	3	1	5	3	7	4	6	5	3	6	7	3	5	1	3	5	5	4	5	3	5	7	7	1	6	6
17057	1	3858	1	1	13	-5	1	1	9	1	9	6	9	10	2	3	5	0	3	1	2	1	1	3	3	1	2	2	3	4	6	5
37220	2	4398	1	0	16	-8	1	1	1	1	6	5	4	10	1	0	8	0	4	1	2	2	4	3	5	1	1	1	7	1	2	6
20352	2	3630	1	0	15	-7	1	1	2	2	9	4	5	10	3	0	7	0	3	2	4	5	5	3	3	1	3	3	1	2	3	7
5059	1	408	2	0	13	-2	2	1	9	6	5	5	7	7	2	0	6	2	1	4	3	5	4	2	3	2	6	5	3	1	6	3
25050	2	2341	10	1	14	-7	1	4	4	2	6	5	4	5	3	0	6	2	1	1	5	3	4	2	4	1	6	1	7	4	1	7
2897	2	1727	22	0	12	-3	1	5	6	6	3	4	1	3	1		8	0														
36247	2	1649	2	3	15	-7	2	2	7	2	5	6	6	7	5	3	1	3	5	5	2	3	1	1	3	1	5	5	7	5	3	1
987	2	1369	5	0	13	-5	1	2	2	2	9	5	1	8	3	0	3	1	5	1	1	3	3	2	2	3	4	1	3	1	2	7
1990	2	2945	10	0	16	-3	1	4	2	5	7	5	1	3	3	0	4	2	1	4	2	1	4	4	2	3	1	1	7	1	5	4
29662	2	986	36	2	15	-6	1	5	2	2	3	7	1	1	1		1	0	5	4	4	1	2	5	5	2	4	7	6	1	5	7
7308	2	1043	3	0	14	-9	1	2	1	2	2	5	5	10	4	0	8	3	3	1	3	4	2	5	4	1	6	2	7	4	3	7
18258	2	1256	3	0	15	-5	3	2	4	1	7	6	4	3	1	0	7	0	1	3	2	2	1	3	2	1	1	6	7	1	3	7
36487	2	17128	2	0	13	-6	3	1	7	4	8	4	3	6	5	3	8	0	1	2	4	4	3	1	1	1	7	2	7	4	1	6
18178	1	745	2	0	12	-6	3	1	9	6	8	5	3	4	6	3	8	0	4	1	5	5	2	1	5	3	2	6	7	2	2	5
21671	2	1777																														
23904	1	4468	2	0	14	-8	3	1	4	8	8	5	7	9	2	6	4	0	3	5	5	5	2	5	2	3	6	2	7	1	5	7
34480	1	1210	7	1	13	-6	1	3	3	9	5	4	3	4	2	3	7	0	1	5	2	1	5	5	3	3	1	4	2	2	4	5
35494	2	3986	2	1	14	-5	1	1	7	1	8	5	3	5	1	0	2	2	3	1	1	1	1	1	3	1	7	2	1	5	3	4
5410	2	169	1	1	14	-9	3	1	2	4	4	3	9	10	2	3	6	3	3	1	2	5	2	2	1	2	6	1	7	3	4	7
31728	2	1644	1	0	13	-7	1	1	5	2	6	4	5	7	1		4	2														
4265	2	6623	7	0	15	-5	1	3	4	8	5	3	8	10	2	3	8	1	3	4	4	5	2	2	1	1	6	1	3	6	4	6
17718	2	1426	5	0	14	-8	1	2	2	8	2	4	7	9	3	3	2	0	5	3	3	3	3	3	3	1	5	2	1	4	5	7
23767	2	1044	3	0	15	-8	3	2	8	2	6	5	3	9	3		8	0														
20924	2	3468	1	0	13	-8	1	1	2	1	9	6	9	2	3	0	7	0	5	5	2	5	1	5	3	4	2	1	7	1	5	6
26734	2	1784	1	0	16	-5	1	1	1	4	5	5	2	10	1	0	6	0	5	5	2	5	5	4	5	1	6	1	5	2	1	1
7114	2	5	6	0	16	-8	1	3	1	2	6	4	3	4	2	3	1	0	3	5	5	1	2	5	4	1	6	1	7	3	2	6
31230	2	2278	9	1	15	-2	1	3	2	4	4	4	1	9	5	3	8	2	3	5	1	5	1	5	1	2	5	2	7	2	3	6
29774	2	731	9	0	15	-5	1	3	2	2	8	5	5	9	4	0	4	0	5	5	3	4	5	5	1	5	7	1	6	5	5	5
34533	2	4214	1	0	14	-4	1	1	2	1	2	4	4	8	1		9	0														
25624	2	3394	1	1	16	-9	1	1	1	1	8	5	7	10	1	3	8	0	4	3	2	5	2	3	5	1	7	1	7	4	1	7
1452	2	2927	2	0	14	-8	1	1	4	9	8	3	7	7	1	6	7	1	1	1	5	5	1	2	3	1	4	2	1	7	6	7
28766	2	3472	1	0	15	-7	3	1	2	1	9	6	3	7	1	3	7	0	2	4	3	5	3	1	4	2	7	4	3	5	3	6
21192	2	5827	3	0	16	-7	3	2	4	4	5	5	6	5	1	3	5	0	1	4	3	1	1	1	1	2	1	6	7	2	2	6
30864	2	2678																														
33683	2	2047	2	0	13	-9	3	1	9	9	4	4	7	7	4	0	7	1	4	1	5	5	5	5	4	5	5	1	3	1	3	7
12824	2	3351	1	0	16	-7	3	1	3	2	5	4	5	6	2	0	3	2	1	4	1	3	2	3	4	2	1	1	1	1	3	6
10773	2	1833	8	0	15	-7	1	3	1	3	8	6	1	2	3	0	8	0	3	1	5	1	1	2	2	4	7	3	7	1	6	7
26178	2	8390	2	0	15	-3	2	1	6	9	6	2	8	7	1	0	7	0	2	2	4	4	4	5	3	1	5	1	6	4	2	1
23854	2	3191	7	2	14	-6	1	3	2	1	9	6	5	10	1	6	6	0	2	4	5	2	1	3	1	2	7	1	7	1	1	7
35439	2	639	7	0	12	-3	1	3	9	7	6	4	2	7	2		1	0														
18940	2	1170	8	0	14	-8	1	3	2	2	6	5	4	9	2	0	2	1	3	3	4	4	1	4	3	5	2	1	5	7	1	7
287	1	1243	4	0	16	-8	1	2	1	9	6	4	2	3	1		1	0														
30822	2	1286	5	1	13	-7	3	2	6	5	7	5	7	9	7	0	5	0	4	3	3	5	1	1	2	1	2	1	7	3	2	6
16940	2	4163	4	0	14	-9	3	2	5	7	4	3	6	10	3	0	2	1	4	1	3	3	1	4	4	2	2	2	2	4	6	7
14735	1	0	3	1	16	-7	3	2	6	3	2	4	6	7	7	6	3	3	1	5	5	4	1	4	5	3	2	1	7	1	1	7
37430	2	1571	3	0	14	-8	4	2	3	4	5	5	6	10	1	0	1	2	1	1	3	2	1	4	5	1	1	3	3	5	1	6
594	2	1384	7	0	13	-4	1	3	4	3	8	5	2	6	1		7	0	2	4	4	4	3	2	3	4	1	3	5	5	3	6
12354	1	4375	2	0	15	-6	1	1	4	2	8	3	5	10	1	0	5	1	5	4	1	1	1	5	5	5	7	2	1	5	4	6
35461	2	3647	1	0	16	-3	4	1	4	3	8	4	7	10	2	6	5	1	5	1	1	4	4	4	3	3	1	1	7	1	5	7
15624	2	2611	1	0	16	-9	1	1	7	2	9	3	7	9	4	6	5	3	1	1	5	1	1	2	4	1	5	2	7	1	2	6
9049	2	2986	3	0	16	-8	1	2	8	2	5	5	8	10	1	0	6	1	2	3	4	2	2	4	1	3	3	1	7	3	4	6
18639	1	24	2	3	16	-9	5	2	3	2	7	3	8	10	2	3	6	1	1	1	5	5	4	3	5	2	1	4	1	4	1	6
8948	2	3766																														
6958	2	1726	1	0	15	-6	4	1	8	3	4	4	6	10	2	0	5	1	4	1	1	2	1	3	2	1	2	1	1	2	7	7
22521	1	1584	1	0	14	-9	4	1	3	7	7	5	7	10	2		5	2														
12406	1	0	6	20	11	-2	3	0	7	5	6	3	2	1	4	3	7	0	4	2	2	5	1	1	2	1	4	3	7	1	2	1
26964	2	7159	1	0	14	-8	3	1	8	1	7	4	8	10	1		8	1														
35684	2	1538	3	0	13	-7	1	2	4	6	8	4	4	10	3	0	5	0	1	3	5	5	1	1	4	1	2	1	7	3	5	7
649	1	1464	4	0	12	-2	1	2	9	5	8	4	3	9	5		2	0														
29066	2	812	1	0	14	-6	4	1	8	5	9	4	8	10	3	0	8	1	4	1	1	5	1	1	3	1	4	6	7	1	3	6
19799	2	4624	3	0	16	-6	5	2	2	4	6	5	8	8	1	0	8	0	5	5	1	3	5	5	5	1	7	2	7	3	1	5
23399	1	4217																														
9400	2	4051	3	0	16	-5	1	2	2	3	9	6	2	7	1	0	5	0	3	5	3	4	2	1	1	3	2	1	7	4	2	6
15037	2	1087	2	1	13	-4	4	1	4	9	5	5	7	10	4	3	6	0	1	5	2	1	4	1	5	1	7	4	1	2	4	5
27739	2	5099	1	0	12	-7	1	1	6	3	9	4	4	6	1	3	4	0	3	3	4	5	1	5	5	4	5	1	4	6	4	4
1619	2	2451	3	0	14	-8	1	2	6	7	6	2	7	2	4	3	9	0									5	1	1	5	6	7
1245	2	2201	1	0	14	-8	1	1	3	1	4	4	5	10	2		4	0														
12401	2	3115	1	0	12	-5	4	1	9	7	5	4	8	6	5	3	6	0	4	5	5	1	4	5	1	5	7	2	7	6	1	1
20100	1	1319	3	1	16	-8	1	2	3	2	4	4	2	2	1	3	8	0		2			1				7	2	7	4	2	6
35737	2	3117																														
3861	1	2208	4	0	15	-2	1	2	3	5	7	4	2	4	1	3	3	0	2	5	3	5	3	1	1	1	5	2	7	4	3	4
36583	2	3731	2	1	15	-7	1	1	6	4	8	5	4	3	3	0	1	0	5	1	5	4	1	1	5	5	5	1	7	2	1	3
34119	2	1653	4	0	14	-9	3	2	2	4	4	6	7	1	1	0	4	0	4	3	4	2	1	3	4	2	6	1	1	6	6	7
37620	2	3219	1	0	13	-5	3	1	3	5	8	2	5	9	1	0	6	2	2	3	4	3	2	3	3	1	7	2	7	5	4	6
622	1	2668	1	1	15	-4	2	1	9	4	5	5	4	4	2	0	6	0	5	5	5	5	2	4	1	2	7	2	3	5	5	6
22185	2	1550	11	0	16	-9	1	4	1	2	8	4	1	3	3		5	0														
11257	2	2604	2	0	12	-3	1	1	8	1	7	5	7	9	1	3	6	0	5	5	2	5	4	4	3	2	7	1	7	4	1	3
24829	2	7349	2	0	13	-7	2	1	7	8	6	4	8	8	2	3	5	1	2	5	3	2	3	1	5	1	6	1	1	2	5	6
17523	2	1317	1	0	16	-7	2	1	3	1	9	6	1	10	4	3	6	1	3	5	3	2	5	2	1	5	7	1	4	5	2	3
5337	2	15612	1	0	13	-4	1	1	6	1	9	5	7	9	8	6	2	3	2	5	4	1	1	1	1	4	7	4	1	2	4	6
37985	1	2746	2	0	16	-8	1	1	1	3	4	5	6	7	1	0	6	1		1			1				5	1	1	3	7	7
20504	2	4393																														
34254	2	4143	2	0	16	-9	1	1	5	1	8	5	5	9	4	0	4	0	5	5	3	4	2	4	5	2	3	1	3	1	5	7
13523	2	877	8	0	13	-6	1	3	4	1	5	7	1	1	1	0	7	0	1	1	5	1	2	3	5	5	7	4	2	5	3	7
2736	2	2217	1	0	14	-5	1	1	9	8	7	4	9	10	3		3	0														
25643	2	1210	4	0	16	-8	1	2	1	1	7	5	5	7	2	3	1	0	3	2	5	5	1	1	3	4	2	1	7	7	2	7
34193	1	1792	2	0	13	-6	2	1	7	5	5	6	3	4	2	0	4	0	5	2	1	3	2	1	4	1	5	1	3	3	1	7
35546	2	1218	8	0	15	-7	1	3	2	2	9	6	1	7	2	0	3	2	3	5	2	4	4	2	1	4	2	1	6	2	2	4
19264	2	5779	1	0	14	-9	3	1	2	3	4	5	9	1	1	3	4	0	3	3	4	3	1	3	4	2	6	1	1	5	6	7
4379	1	1743	8	0	13	-6	1	3	4	5	8	5	1	3	1	0	4	0	3	5	2	3	2	2	2	2	6	2	5	2	3	3
32686	2	3769	1	0	14	-6	1	1	3	2	9	5	8	8	4	0	6	0	1	4	3	1	1	2	4	4	1	2	3	4	4	6
4879	2	3242	1	0	13	-9	1	1	2	1	9	5	5	10	3	3	5	1	3	1	2	5	3	4	3	2	2	1	2	7	2	6
30119	2	3210	7	1	15	-5	1	3	4	8	4	3	6	10	2	3	8	1	4	5	3	5	3	5	1	2	7	1	6	6	4	6
1631	2	6427	1	0	16	-7	1	1	1	7	8	6	6	5	1		9	0														
28685	2	1273																														
16274	2	4171	3	0	15	-4	2	2	8	3	9	5	6	3	2	3	4	0	4	2	3	5	1	2	5	1	4	2	6	1	1	6
2740	2	1876	1	0	16	-7	1	1	5	2	7	5	3	5	2	0	3	0	3	4	4	4	1	1	4	3	3	1	6	1	2	5
22173	1	1156	12	0	16	-8	1	4	1	3	3	6	1	2	1		7	0														
9078	2	620	1	0	13	-5	1	1	3	2	7	5	7	7	3	0	8	0	1	1	5	5	5	2	1	5	7	3	3	6	3	2
20746	1	2793	7	0	14	-3	1	3	2	5	9	3	3	8	1	0	7	2	2	4	2	3	1	5	1	2	6	2	5	2	1	3
6881	2	3071	1	0	15	-3	1	1	9	1	9	4	9	10	1	3	6	0	4	1	3	3	1	3	4	4	4	1	4	4	1	5
4476	2	1020	4	0	14	-8	1	2	1	7	9	5	2	3	1	0	2	0	1	5	5	1	1	4	1	5	2	1	7	4	3	7
655	2	6107	1	0	14	-3	1	1	2	4	8	4	9	10	3	3	8	1	1	5	5	1	1	1	5	1	4	2	3	4	4	6
10304	2	1238	5	0	13	-9	3	2	8	4	9	6	6	9	2	3	2	0	5	4	4	3	3	5	5	2	2	1	7	2	4	4
4146	2	1069	1	1	15	-5	4	1	9	2	8	5	8	8	3	3	2	1	1	1	5	1	1	4	4	3	7	2	7	2	2	4
7942	1	5448	1	0	15	-7	1	1	4	1	4	6	5	6	6	6	1	3	4	2	3	3	1	1	4	2	7	1	4	2	1	3
20956	2	10608	1	2	14	-6	1	1	4	3	6	4	5	10	2	6	4	3	2	3	4	5	3	4	2	1	7	3	1	5	3	3
22383	1	4360	3	1	14	-9	3	2	7	3	4	4	7	9	4	0	8	1	3	1	2	3	4	2	2	3	6	2	1	5	6	6
28573	2	1987	6	0	12	-2	3	3	7	2	8	5	5	4	1	3	7	0	2	4	5	2	3	5	2	5	1	5	6	6	5	5
7202	2	833	0	1	16	-7	3	0	8	6	7	4	3	6	1	6	3	0	2	4	5	1	5	3	1	2	3	1	4	7	6	6
16854	2	7033	1	0	14	-8	1	1	1	1	8	5	8	10	3	0	9	0	5	1	1	5	1	4	2	2	6	3	7	5	1	5
